order_id,customer_id,order_date,region,product_id,sales,quantity,discount,shipping_cost,tax,profit,order_status,age,segment,income_level,category,sub_category
ORDER-813,CUST-88,2025-02-24 05:22:52.972972976,South,PROD-87,135.95,8,0.49,38.06,19.56,33.0,Pending,59,Corporate,High,Furniture,Bookcases
ORDER-814,CUST-48,2025-02-24 17:48:06.486486488,South,PROD-64,396.07,5,0.23,6.08,14.8,15.39,Delivered,44,Corporate,Low,Furniture,Chairs
ORDER-815,CUST-14,2025-02-25 06:13:20.000000000,East,PROD-18,433.7,9,0.42,31.32,11.07,71.34,Cancelled,42,Consumer,Low,Office Supplies,Binders
ORDER-816,CUST-65,2025-02-25 18:38:33.513513512,South,PROD-82,308.16,1,0.03,47.37,16.0,136.09,Shipped,45,Consumer,Low,Office Supplies,Pens
ORDER-817,CUST-123,2025-02-26 07:03:47.027027032,East,PROD-39,258.35,4,0.17,12.85,0.48,117.39,Shipped,18,Consumer,Low,Office Supplies,Binders
ORDER-818,CUST-30,2025-02-26 19:29:00.540540544,East,PROD-31,88.06,3,0.03,26.22,36.52,149.1,Delivered,37,Consumer,High,Furniture,Chairs
ORDER-819,CUST-17,2025-02-27 07:54:14.054054056,North,PROD-33,40.92,2,0.49,9.11,36.82,-45.49,Delivered,63,Consumer,Medium,Furniture,Chairs
ORDER-820,CUST-103,2025-02-27 20:19:27.567567568,East,PROD-85,67.65,8,0.41,33.16,28.41,-27.43,Delivered,43,Consumer,Medium,Office Supplies,Binders
ORDER-821,CUST-126,2025-02-28 08:44:41.081081080,South,PROD-20,121.41,7,0.43,29.77,2.75,71.89,Shipped,33,Consumer,Medium,Technology,Phones
ORDER-822,CUST-19,2025-02-28 21:09:54.594594600,East,PROD-92,177.42,9,0.47,23.33,9.63,114.12,Shipped,19,Consumer,Medium,Technology,Phones
ORDER-823,CUST-148,2025-03-01 09:35:08.108108112,South,PROD-55,196.65,2,0.04,28.46,34.27,7.05,Cancelled,54,Corporate,Medium,Furniture,Bookcases
ORDER-824,CUST-162,2025-03-01 22:00:21.621621624,East,PROD-49,179.7,4,0.19,45.35,28.12,-2.16,Cancelled,52,Corporate,Medium,Office Supplies,Binders
ORDER-825,CUST-176,2025-03-02 10:25:35.135135136,North,PROD-10,127.14,6,0.04,13.83,5.59,107.4,Delivered,43,Consumer,High,Office Supplies,Pens
ORDER-826,CUST-14,2025-03-02 22:50:48.648648648,South,PROD-58,259.76,3,0.11,6.02,5.56,-38.72,Delivered,42,Consumer,Low,Furniture,Bookcases
ORDER-827,CUST-39,2025-03-03 11:16:02.162162160,South,PROD-77,414.39,8,0.11,43.77,10.06,23.88,Delivered,39,Corporate,High,Office Supplies,Paper
ORDER-828,CUST-39,2025-03-03 23:41:15.675675680,South,PROD-62,147.05,3,0.23,30.97,6.57,51.16,Delivered,39,Corporate,High,Technology,Phones
ORDER-829,CUST-145,2025-03-04 12:06:29.189189192,East,PROD-75,471.77,2,0.13,45.08,25.75,62.07,Shipped,23,Consumer,Medium,Technology,Phones
ORDER-830,CUST-78,2025-03-05 00:31:42.702702704,North,PROD-52,437.93,3,0.05,31.86,4.66,95.72,Delivered,52,Consumer,Medium,Furniture,Tables
ORDER-831,CUST-22,2025-03-05 12:56:56.216216216,North,PROD-69,89.26,6,0.08,41.46,2.26,20.97,Delivered,58,Consumer,Low,Office Supplies,Pens
ORDER-832,CUST-64,2025-03-06 01:22:09.729729728,North,PROD-65,395.28,2,0.07,24.34,1.72,72.54,Pending,61,Consumer,Medium,Furniture,Chairs
ORDER-833,CUST-31,2025-03-06 13:47:23.243243248,North,PROD-89,291.55,8,0.49,38.74,1.42,67.08,Delivered,25,Corporate,Medium,Technology,Accessories
ORDER-834,CUST-143,2025-03-07 02:12:36.756756760,East,PROD-54,287.62,1,0.38,46.09,3.41,59.52,Delivered,69,Consumer,Medium,Technology,Copiers
ORDER-835,CUST-196,2025-03-07 14:37:50.270270272,South,PROD-70,201.61,7,0.48,30.75,8.22,78.1,Delivered,29,Consumer,Medium,Office Supplies,Paper
ORDER-836,CUST-107,2025-03-08 03:03:03.783783784,West,PROD-5,255.56,2,0.22,13.14,12.36,1.89,Delivered,26,Consumer,Low,Technology,Copiers
ORDER-837,CUST-156,2025-03-08 15:28:17.297297296,North,PROD-47,204.62,6,0.14,17.1,15.37,-33.07,Cancelled,23,Consumer,Medium,Technology,Copiers
ORDER-838,CUST-153,2025-03-09 03:53:30.810810816,West,PROD-90,274.47,2,0.4,13.94,6.03,-26.15,Pending,22,Consumer,Low,Technology,Copiers
ORDER-839,CUST-159,2025-03-09 16:18:44.324324328,East,PROD-69,317.7,2,0.16,16.11,32.08,-5.08,Delivered,69,Consumer,Medium,Furniture,Tables
ORDER-840,CUST-58,2025-03-10 04:43:57.837837840,East,PROD-77,340.41,8,0.15,18.79,1.15,50.04,Delivered,65,Consumer,Low,Office Supplies,Paper
ORDER-841,CUST-199,2025-03-10 17:09:11.351351352,West,PROD-82,270.92,2,0.12,29.98,0.77,118.09,Delivered,68,Home Office,Low,Furniture,Tables
ORDER-842,CUST-134,2025-03-11 05:34:24.864864864,South,PROD-11,363.5,7,0.06,31.46,1.38,90.26,Shipped,19,Consumer,Medium,Technology,Phones
ORDER-843,CUST-98,2025-03-11 17:59:38.378378384,West,PROD-14,79.23,3,0.13,24.19,4.92,107.81,Shipped,40,Consumer,Low,Office Supplies,Binders
ORDER-844,CUST-116,2025-03-12 06:24:51.891891896,East,PROD-99,113.87,8,0.18,32.69,39.05,20.2,Delivered,42,Home Office,Low,Office Supplies,Pens
ORDER-845,CUST-114,2025-03-12 18:50:05.405405408,West,PROD-32,411.18,7,0.34,8.67,12.43,30.93,Delivered,52,Home Office,Low,Furniture,Chairs
ORDER-846,CUST-77,2025-03-13 07:15:18.918918920,North,PROD-85,168.04,8,0.03,8.95,14.36,28.74,Delivered,48,Corporate,High,Office Supplies,Binders
ORDER-847,CUST-151,2025-03-13 19:40:32.432432432,North,PROD-86,21.22,7,0.11,12.73,1.09,-11.63,Delivered,61,Home Office,Medium,Office Supplies,Binders
ORDER-848,CUST-110,2025-03-14 08:05:45.945945944,South,PROD-46,85.36,6,0.4,28.31,26.27,-37.76,Delivered,56,Consumer,Low,Furniture,Tables
ORDER-849,CUST-79,2025-03-14 20:30:59.459459464,West,PROD-22,119.57,7,0.07,14.63,42.01,68.18,Delivered,50,Consumer,Medium,Furniture,Bookcases
ORDER-850,CUST-146,2025-03-15 08:56:12.972972976,West,PROD-83,479.09,5,0.17,17.75,11.73,147.84,Delivered,32,Consumer,Medium,Office Supplies,Pens
ORDER-851,CUST-159,2025-03-15 21:21:26.486486488,West,PROD-79,290.79,7,0.43,23.01,15.81,-16.63,Shipped,69,Consumer,Medium,Furniture,Bookcases
ORDER-852,CUST-16,2025-03-16 09:46:40.000000000,West,PROD-6,467.04,1,0.08,41.53,0.39,-40.66,Delivered,35,Consumer,Medium,Technology,Copiers
ORDER-853,CUST-157,2025-03-16 22:11:53.513513512,South,PROD-73,291.83,1,0.04,5.62,3.19,105.91,Delivered,62,Corporate,Medium,Furniture,Bookcases
ORDER-854,CUST-190,2025-03-17 10:37:07.027027032,East,PROD-83,244.88,9,0.24,34.22,1.26,0.52,Shipped,33,Consumer,High,Technology,Accessories
ORDER-855,CUST-26,2025-03-17 23:02:20.540540544,South,PROD-87,163.73,5,0.15,35.1,2.08,115.93,Shipped,50,Corporate,Medium,Furniture,Bookcases
ORDER-856,CUST-196,2025-03-18 11:27:34.054054056,East,PROD-83,307.12,5,0.28,40.94,3.07,90.79,Pending,29,Consumer,Medium,Technology,Phones
ORDER-857,CUST-54,2025-03-18 23:52:47.567567568,East,PROD-52,78.21,3,0.4,46.97,4.52,139.13,Cancelled,45,Home Office,Medium,Office Supplies,Binders
ORDER-858,CUST-161,2025-03-19 12:18:01.081081080,East,PROD-97,450.15,5,0.07,5.91,10.23,31.79,Pending,64,Consumer,Low,Furniture,Tables
ORDER-859,CUST-55,2025-03-20 00:43:14.594594600,West,PROD-43,416.37,3,0.29,11.92,28.0,82.39,Delivered,64,Corporate,Medium,Furniture,Tables
ORDER-860,CUST-68,2025-03-20 13:08:28.108108112,South,PROD-56,165.59,9,0.25,44.88,0.86,42.97,Delivered,63,Home Office,Low,Furniture,Bookcases
ORDER-861,CUST-170,2025-03-21 01:33:41.621621624,East,PROD-14,476.87,9,0.07,25.63,31.97,76.12,Delivered,36,Corporate,Medium,Furniture,Tables
ORDER-862,CUST-21,2025-03-21 13:58:55.135135136,North,PROD-2,414.35,6,0.31,30.41,25.53,39.92,Delivered,33,Corporate,Medium,Technology,Phones
ORDER-863,CUST-41,2025-03-22 02:24:08.648648648,East,PROD-13,336.49,1,0.14,34.84,2.13,-12.27,Pending,63,Consumer,Medium,Furniture,Tables
ORDER-864,CUST-62,2025-03-22 14:49:22.162162160,South,PROD-34,69.66,7,0.24,35.56,2.64,51.58,Delivered,66,Consumer,Low,Office Supplies,Pens
ORDER-865,CUST-45,2025-03-23 03:14:35.675675680,West,PROD-29,244.33,7,0.04,46.93,10.45,55.72,Delivered,62,Consumer,High,Furniture,Tables
ORDER-866,CUST-142,2025-03-23 15:39:49.189189192,North,PROD-66,257.99,4,0.23,49.86,30.55,112.12,Delivered,66,Consumer,Low,Technology,Copiers
ORDER-867,CUST-20,2025-03-24 04:05:02.702702704,East,PROD-96,123.95,8,0.15,37.41,4.35,97.1,Shipped,52,Consumer,Medium,Furniture,Tables
ORDER-868,CUST-41,2025-03-24 16:30:16.216216216,West,PROD-67,49.18,6,0.41,17.92,16.81,82.76,Delivered,63,Consumer,Medium,Furniture,Bookcases
ORDER-869,CUST-1,2025-03-25 04:55:29.729729728,South,PROD-72,390.59,4,0.03,44.59,2.64,-27.32,Delivered,41,Consumer,High,Office Supplies,Pens
ORDER-870,CUST-105,2025-03-25 17:20:43.243243248,South,PROD-75,69.8,4,0.21,7.21,8.17,94.12,Delivered,57,Home Office,Medium,Technology,Accessories
ORDER-871,CUST-116,2025-03-26 05:45:56.756756760,North,PROD-89,301.2,2,0.23,15.4,7.99,50.06,Delivered,42,Home Office,Low,Office Supplies,Binders
ORDER-872,CUST-177,2025-03-26 18:11:10.270270272,North,PROD-74,468.86,2,0.36,45.38,0.45,128.82,Delivered,40,Corporate,Low,Office Supplies,Paper
ORDER-873,CUST-153,2025-03-27 06:36:23.783783784,East,PROD-29,439.29,4,0.29,16.53,24.49,133.97,Cancelled,22,Consumer,Low,Office Supplies,Binders
ORDER-874,CUST-121,2025-03-27 19:01:37.297297296,West,PROD-58,146.1,5,0.33,14.93,20.63,-38.97,Delivered,62,Home Office,High,Office Supplies,Binders
ORDER-875,CUST-75,2025-03-28 07:26:50.810810816,West,PROD-48,427.21,8,0.39,11.22,16.67,114.13,Delivered,66,Corporate,Low,Office Supplies,Paper
ORDER-876,CUST-9,2025-03-28 19:52:04.324324328,South,PROD-51,10.16,6,0.43,43.66,21.04,-42.46,Shipped,37,Corporate,Medium,Office Supplies,Paper
ORDER-877,CUST-60,2025-03-29 08:17:17.837837840,South,PROD-60,18.67,4,0.16,27.5,27.85,23.43,Shipped,21,Consumer,Low,Office Supplies,Binders
ORDER-878,CUST-74,2025-03-29 20:42:31.351351352,East,PROD-99,305.25,7,0.27,35.37,0.08,58.46,Shipped,46,Home Office,Low,Office Supplies,Paper
ORDER-879,CUST-181,2025-03-30 09:07:44.864864864,East,PROD-87,188.75,8,0.42,15.76,3.98,-20.38,Shipped,18,Consumer,Medium,Technology,Copiers
ORDER-880,CUST-73,2025-03-30 21:32:58.378378384,South,PROD-76,199.37,2,0.49,39.11,28.56,99.26,Shipped,41,Consumer,Medium,Furniture,Tables
ORDER-881,CUST-180,2025-03-31 09:58:11.891891896,South,PROD-89,286.58,7,0.44,39.2,3.12,-48.33,Delivered,18,Consumer,Low,Technology,Accessories
ORDER-882,CUST-117,2025-03-31 22:23:25.405405408,West,PROD-65,103.97,2,0.19,19.07,4.57,-16.28,Pending,41,Home Office,Medium,Technology,Phones
ORDER-883,CUST-19,2025-04-01 10:48:38.918918920,West,PROD-20,113.76,2,0.1,23.48,29.96,66.16,Delivered,19,Consumer,Medium,Furniture,Chairs
ORDER-884,CUST-176,2025-04-01 23:13:52.432432432,West,PROD-45,247.45,8,0.24,14.44,14.01,92.88,Shipped,43,Consumer,High,Furniture,Chairs
ORDER-885,CUST-60,2025-04-02 11:39:05.945945944,East,PROD-4,379.58,2,0.37,48.95,17.47,133.33,Shipped,21,Consumer,Low,Furniture,Chairs
ORDER-886,CUST-68,2025-04-03 00:04:19.459459464,West,PROD-62,313.55,9,0.25,34.05,12.68,91.1,Pending,63,Home Office,Low,Furniture,Bookcases
ORDER-887,CUST-161,2025-04-03 12:29:32.972972976,North,PROD-14,155.7,1,0.24,47.05,1.77,84.36,Shipped,64,Consumer,Low,Technology,Copiers
ORDER-888,CUST-151,2025-04-04 00:54:46.486486488,North,PROD-38,220.87,9,0.42,18.65,17.08,28.87,Delivered,61,Home Office,Medium,Furniture,Tables
ORDER-889,CUST-170,2025-04-04 13:20:00.000000000,West,PROD-54,93.63,1,0.18,40.19,30.77,-49.74,Delivered,36,Corporate,Medium,Furniture,Chairs
ORDER-890,CUST-51,2025-04-05 01:45:13.513513512,West,PROD-11,46.57,2,0.43,39.46,3.68,-25.97,Shipped,38,Home Office,Low,Furniture,Chairs
ORDER-891,CUST-109,2025-04-05 14:10:27.027027032,South,PROD-15,393.52,6,0.2,36.12,15.52,56.91,Delivered,65,Consumer,Low,Furniture,Chairs
ORDER-892,CUST-30,2025-04-06 02:35:40.540540544,South,PROD-94,140.04,6,0.16,48.45,1.16,85.03,Delivered,37,Consumer,High,Furniture,Tables
ORDER-893,CUST-140,2025-04-06 15:00:54.054054056,East,PROD-19,97.11,1,0.23,22.71,10.27,33.49,Delivered,39,Home Office,Medium,Furniture,Tables
ORDER-894,CUST-58,2025-04-07 03:26:07.567567568,North,PROD-45,348.89,7,0.38,10.88,1.6,96.14,Delivered,65,Consumer,Low,Furniture,Tables
ORDER-895,CUST-166,2025-04-07 15:51:21.081081080,North,PROD-40,312.85,8,0.06,35.23,9.62,54.37,Delivered,30,Home Office,High,Technology,Accessories
ORDER-896,CUST-39,2025-04-08 04:16:34.594594600,East,PROD-44,320.26,2,0.1,37.82,25.47,-35.16,Delivered,39,Corporate,High,Furniture,Bookcases
ORDER-897,CUST-69,2025-04-08 16:41:48.108108112,West,PROD-59,122.16,8,0.48,30.88,7.24,-11.6,Delivered,23,Consumer,Medium,Technology,Phones
ORDER-898,CUST-37,2025-04-09 05:07:01.621621624,West,PROD-27,124.0,9,0.09,14.31,8.29,118.0,Pending,29,Consumer,Medium,Furniture,Chairs
ORDER-899,CUST-19,2025-04-09 17:32:15.135135136,East,PROD-67,118.19,6,0.28,27.7,1.31,94.98,Delivered,19,Consumer,Medium,Technology,Accessories
ORDER-900,CUST-16,2025-04-10 05:57:28.648648648,North,PROD-62,95.14,5,0.29,19.05,41.69,128.95,Cancelled,35,Consumer,Medium,Technology,Phones
ORDER-901,CUST-43,2025-04-10 18:22:42.162162168,North,PROD-45,331.3,9,0.24,24.24,13.57,-26.49,Delivered,55,Consumer,Low,Furniture,Bookcases
ORDER-902,CUST-79,2025-04-11 06:47:55.675675680,West,PROD-61,425.53,9,0.32,34.03,6.85,148.04,Delivered,50,Consumer,Medium,Furniture,Tables
ORDER-903,CUST-153,2025-04-11 19:13:09.189189192,South,PROD-13,364.92,1,0.11,38.53,2.4,-8.12,Delivered,22,Consumer,Low,Technology,Phones
ORDER-904,CUST-192,2025-04-12 07:38:22.702702704,East,PROD-57,398.13,3,0.28,15.45,9.11,-47.64,Shipped,22,Home Office,High,Technology,Copiers
ORDER-905,CUST-146,2025-04-12 20:03:36.216216216,East,PROD-93,208.35,9,0.19,23.24,30.54,149.48,Delivered,32,Consumer,Medium,Office Supplies,Paper
ORDER-906,CUST-74,2025-04-13 08:28:49.729729728,West,PROD-90,330.5,2,0.33,17.11,21.1,6.21,Delivered,46,Home Office,Low,Office Supplies,Paper
ORDER-907,CUST-113,2025-04-13 20:54:03.243243248,East,PROD-58,183.58,4,0.07,13.94,7.28,83.6,Delivered,43,Home Office,Medium,Furniture,Bookcases
ORDER-908,CUST-32,2025-04-14 09:19:16.756756760,North,PROD-41,267.5,4,0.29,40.25,9.54,-14.66,Delivered,24,Consumer,Medium,Office Supplies,Pens
ORDER-909,CUST-120,2025-04-14 21:44:30.270270272,West,PROD-9,246.0,2,0.09,45.92,2.37,66.05,Delivered,53,Corporate,Medium,Furniture,Bookcases
ORDER-910,CUST-177,2025-04-15 10:09:43.783783784,North,PROD-39,96.67,3,0.14,21.66,26.58,130.81,Shipped,40,Corporate,Low,Technology,Phones
ORDER-911,CUST-78,2025-04-15 22:34:57.297297296,South,PROD-6,199.67,3,0.11,38.81,1.06,14.04,Delivered,52,Consumer,Medium,Furniture,Tables
ORDER-912,CUST-180,2025-04-16 11:00:10.810810816,East,PROD-91,482.27,1,0.09,45.36,4.02,84.05,Delivered,18,Consumer,Low,Technology,Accessories
ORDER-913,CUST-104,2025-04-16 23:25:24.324324328,East,PROD-15,131.8,6,0.41,43.08,6.37,-12.42,Delivered,34,Corporate,Medium,Technology,Accessories
ORDER-914,CUST-70,2025-04-17 11:50:37.837837840,North,PROD-3,75.56,8,0.14,13.23,24.33,74.96,Shipped,52,Home Office,Low,Technology,Accessories
ORDER-915,CUST-129,2025-04-18 00:15:51.351351352,West,PROD-44,215.1,3,0.46,48.03,21.06,17.29,Delivered,68,Consumer,Medium,Furniture,Tables
ORDER-916,CUST-139,2025-04-18 12:41:04.864864864,West,PROD-83,397.27,5,0.48,21.95,7.4,-7.76,Delivered,42,Consumer,Medium,Office Supplies,Binders
ORDER-917,CUST-127,2025-04-19 01:06:18.378378384,East,PROD-14,295.25,1,0.29,20.27,3.36,12.64,Delivered,31,Home Office,Medium,Technology,Phones
ORDER-918,CUST-113,2025-04-19 13:31:31.891891896,North,PROD-87,343.68,7,0.07,7.81,25.78,-14.23,Cancelled,43,Home Office,Medium,Furniture,Chairs
ORDER-919,CUST-21,2025-04-20 01:56:45.405405408,South,PROD-22,102.95,1,0.19,26.88,10.79,130.38,Cancelled,33,Corporate,Medium,Furniture,Tables
ORDER-920,CUST-154,2025-04-20 14:21:58.918918920,North,PROD-95,313.28,9,0.4,9.91,0.68,29.44,Shipped,56,Consumer,Medium,Office Supplies,Pens
ORDER-921,CUST-11,2025-04-21 02:47:12.432432432,West,PROD-32,168.52,8,0.18,16.18,2.52,-0.94,Shipped,65,Consumer,Medium,Technology,Accessories
ORDER-922,CUST-111,2025-04-21 15:12:25.945945944,East,PROD-67,418.81,7,0.04,19.26,30.78,39.68,Cancelled,46,Consumer,Low,Office Supplies,Binders
ORDER-923,CUST-189,2025-04-22 03:37:39.459459464,East,PROD-23,318.36,7,0.28,41.4,9.46,14.11,Cancelled,18,Corporate,Medium,Furniture,Bookcases
ORDER-924,CUST-83,2025-04-22 16:02:52.972972976,East,PROD-71,107.44,5,0.42,44.4,4.67,98.88,Pending,40,Consumer,Medium,Office Supplies,Binders
ORDER-925,CUST-155,2025-04-23 04:28:06.486486488,South,PROD-21,41.66,5,0.4,18.61,14.09,144.24,Pending,21,Home Office,Medium,Furniture,Tables
ORDER-926,CUST-65,2025-04-23 16:53:20.000000000,South,PROD-43,30.89,5,0.09,43.64,7.04,37.61,Shipped,45,Consumer,Low,Technology,Copiers
ORDER-927,CUST-7,2025-04-24 05:18:33.513513512,West,PROD-72,191.99,1,0.34,43.58,0.67,122.21,Cancelled,55,Consumer,High,Furniture,Bookcases
ORDER-928,CUST-24,2025-04-24 17:43:47.027027032,North,PROD-55,140.27,8,0.11,39.41,19.05,63.17,Shipped,50,Consumer,Medium,Office Supplies,Pens
ORDER-929,CUST-59,2025-04-25 06:09:00.540540544,North,PROD-60,326.58,1,0.11,11.6,20.32,-18.55,Delivered,36,Consumer,Medium,Office Supplies,Binders
ORDER-930,CUST-173,2025-04-25 18:34:14.054054056,North,PROD-30,254.67,4,0.44,36.06,20.9,88.12,Delivered,45,Corporate,Medium,Furniture,Tables
ORDER-931,CUST-148,2025-04-26 06:59:27.567567568,South,PROD-52,140.35,9,0.12,47.53,2.0,52.69,Pending,54,Corporate,Medium,Furniture,Tables
ORDER-932,CUST-151,2025-04-26 19:24:41.081081080,East,PROD-81,83.13,9,0.13,35.71,7.94,80.12,Delivered,61,Home Office,Medium,Furniture,Bookcases
ORDER-933,CUST-6,2025-04-27 07:49:54.594594600,West,PROD-24,72.33,5,0.0,19.92,17.78,127.94,Shipped,53,Consumer,Medium,Furniture,Chairs
ORDER-934,CUST-196,2025-04-27 20:15:08.108108112,West,PROD-24,433.68,4,0.44,27.53,11.97,38.09,Delivered,29,Consumer,Medium,Technology,Phones
ORDER-935,CUST-173,2025-04-28 08:40:21.621621624,South,PROD-82,129.3,3,0.4,34.06,15.43,130.24,Shipped,45,Corporate,Medium,Technology,Accessories
ORDER-936,CUST-69,2025-04-28 21:05:35.135135136,South,PROD-85,329.34,3,0.31,27.98,3.22,100.13,Delivered,23,Consumer,Medium,Technology,Accessories
ORDER-937,CUST-148,2025-04-29 09:30:48.648648648,East,PROD-56,407.24,5,0.38,10.4,16.03,47.72,Delivered,54,Corporate,Medium,Furniture,Bookcases
ORDER-938,CUST-11,2025-04-29 21:56:02.162162168,East,PROD-51,310.9,1,0.08,19.04,4.53,70.64,Shipped,65,Consumer,Medium,Furniture,Chairs
ORDER-939,CUST-196,2025-04-30 10:21:15.675675680,South,PROD-4,431.19,5,0.23,41.11,6.27,15.12,Pending,29,Consumer,Medium,Office Supplies,Binders
ORDER-940,CUST-194,2025-04-30 22:46:29.189189192,West,PROD-95,202.27,6,0.18,43.76,5.03,146.72,Delivered,46,Corporate,Medium,Furniture,Tables
ORDER-941,CUST-45,2025-05-01 11:11:42.702702704,East,PROD-79,478.55,7,0.05,11.18,5.96,83.47,Shipped,62,Consumer,High,Office Supplies,Pens
ORDER-942,CUST-121,2025-05-01 23:36:56.216216216,East,PROD-26,75.24,9,0.24,47.86,1.0,-41.23,Delivered,62,Home Office,High,Furniture,Chairs
ORDER-943,CUST-133,2025-05-02 12:02:09.729729728,West,PROD-58,60.05,3,0.46,19.8,26.71,15.32,Delivered,51,Consumer,High,Furniture,Tables
ORDER-944,CUST-167,2025-05-03 00:27:23.243243248,East,PROD-76,332.76,2,0.02,34.8,25.03,74.66,Delivered,67,Consumer,Medium,Office Supplies,Pens
ORDER-945,CUST-114,2025-05-03 12:52:36.756756760,West,PROD-55,471.99,3,0.15,38.83,0.09,-38.73,Delivered,52,Home Office,Low,Office Supplies,Binders
ORDER-946,CUST-72,2025-05-04 01:17:50.270270272,North,PROD-50,406.35,9,0.1,41.54,1.13,-45.22,Delivered,54,Consumer,Medium,Office Supplies,Binders
ORDER-947,CUST-47,2025-05-04 13:43:03.783783784,East,PROD-1,47.44,7,0.12,47.56,21.8,40.0,Delivered,25,Consumer,Medium,Technology,Phones
ORDER-948,CUST-150,2025-05-05 02:08:17.297297296,East,PROD-91,146.89,9,0.45,19.08,32.71,16.54,Delivered,25,Consumer,Low,Technology,Accessories
ORDER-949,CUST-112,2025-05-05 14:33:30.810810816,North,PROD-28,465.86,2,0.23,43.63,8.25,37.66,Shipped,59,Consumer,High,Technology,Phones
ORDER-950,CUST-163,2025-05-06 02:58:44.324324328,West,PROD-27,134.0,5,0.23,10.93,15.68,2.54,Shipped,57,Corporate,Medium,Technology,Copiers
ORDER-951,CUST-126,2025-05-06 15:23:57.837837840,East,PROD-36,392.77,4,0.38,36.73,8.42,-17.06,Delivered,33,Consumer,Medium,Office Supplies,Paper
ORDER-952,CUST-24,2025-05-07 03:49:11.351351352,North,PROD-97,414.31,2,0.08,38.39,5.79,87.83,Delivered,50,Consumer,Medium,Technology,Copiers
ORDER-953,CUST-121,2025-05-07 16:14:24.864864864,West,PROD-91,252.77,9,0.24,35.5,1.2,52.91,Delivered,62,Home Office,High,Furniture,Tables
ORDER-954,CUST-90,2025-05-08 04:39:38.378378384,East,PROD-9,199.31,9,0.21,16.35,33.02,-9.97,Pending,20,Consumer,Medium,Technology,Accessories
ORDER-955,CUST-105,2025-05-08 17:04:51.891891896,South,PROD-74,230.56,6,0.3,44.29,21.65,13.92,Delivered,57,Home Office,Medium,Furniture,Tables
ORDER-956,CUST-86,2025-05-09 05:30:05.405405408,North,PROD-14,121.21,6,0.5,12.6,25.02,68.36,Shipped,35,Consumer,Medium,Furniture,Chairs
ORDER-957,CUST-83,2025-05-09 17:55:18.918918920,West,PROD-69,445.8,8,0.38,7.41,3.97,-35.55,Shipped,40,Consumer,Medium,Furniture,Tables
ORDER-958,CUST-172,2025-05-10 06:20:32.432432432,South,PROD-24,230.8,6,0.2,37.29,29.29,-20.51,Delivered,36,Consumer,Low,Furniture,Bookcases
ORDER-959,CUST-27,2025-05-10 18:45:45.945945944,West,PROD-47,442.41,1,0.41,26.4,3.44,-35.35,Shipped,31,Consumer,Medium,Technology,Phones
ORDER-960,CUST-42,2025-05-11 07:10:59.459459464,South,PROD-42,61.79,4,0.09,43.21,3.43,112.46,Delivered,47,Consumer,Medium,Furniture,Chairs
ORDER-961,CUST-85,2025-05-11 19:36:12.972972976,South,PROD-26,494.25,7,0.02,22.25,1.61,100.48,Shipped,20,Consumer,Medium,Furniture,Bookcases
ORDER-962,CUST-106,2025-05-12 08:01:26.486486488,North,PROD-59,227.2,2,0.1,12.57,2.79,100.66,Delivered,50,Consumer,Medium,Technology,Accessories
ORDER-963,CUST-178,2025-05-12 20:26:40.000000000,North,PROD-15,33.44,9,0.17,42.64,9.0,93.27,Delivered,26,Consumer,Medium,Furniture,Bookcases
ORDER-964,CUST-127,2025-05-13 08:51:53.513513512,South,PROD-34,28.63,8,0.26,29.7,14.35,83.88,Shipped,31,Home Office,Medium,Technology,Copiers
ORDER-965,CUST-74,2025-05-13 21:17:07.027027032,North,PROD-86,375.64,8,0.31,13.51,7.33,45.4,Shipped,46,Home Office,Low,Office Supplies,Paper
ORDER-966,CUST-170,2025-05-14 09:42:20.540540544,West,PROD-63,332.93,7,0.46,37.42,9.75,78.46,Delivered,36,Corporate,Medium,Furniture,Chairs
ORDER-967,CUST-103,2025-05-14 22:07:34.054054056,East,PROD-68,403.04,4,0.25,28.0,5.35,-42.33,Delivered,43,Consumer,Medium,Furniture,Chairs
ORDER-968,CUST-195,2025-05-15 10:32:47.567567568,West,PROD-82,61.63,2,0.25,32.19,2.39,74.29,Delivered,20,Consumer,Medium,Technology,Phones
ORDER-969,CUST-141,2025-05-15 22:58:01.081081080,South,PROD-41,27.43,3,0.03,25.74,14.62,105.58,Pending,39,Home Office,High,Furniture,Tables
ORDER-970,CUST-10,2025-05-16 11:23:14.594594600,West,PROD-77,259.2,6,0.02,42.29,21.75,50.07,Delivered,52,Corporate,Low,Furniture,Bookcases
ORDER-971,CUST-117,2025-05-16 23:48:28.108108112,South,PROD-50,199.92,5,0.28,42.33,27.69,21.5,Delivered,41,Home Office,Medium,Furniture,Tables
ORDER-972,CUST-23,2025-05-17 12:13:41.621621624,West,PROD-79,236.35,8,0.22,36.92,29.76,5.49,Delivered,53,Consumer,Medium,Furniture,Bookcases
ORDER-973,CUST-81,2025-05-18 00:38:55.135135136,West,PROD-51,495.88,6,0.42,9.74,12.14,78.56,Delivered,38,Home Office,Low,Office Supplies,Paper
ORDER-974,CUST-65,2025-05-18 13:04:08.648648648,North,PROD-76,485.67,6,0.08,42.75,31.27,88.56,Shipped,45,Consumer,Low,Office Supplies,Paper
ORDER-975,CUST-83,2025-05-19 01:29:22.162162168,South,PROD-15,471.73,1,0.01,35.2,0.47,124.19,Shipped,40,Consumer,Medium,Technology,Accessories
